,one,two,three,four,key
0,0.467976300189,-0.0386485396255,-0.295344251987,-1.82472622729,L
1,-0.358893469543,1.40445260007,0.704964644926,-0.20063830401500002,B
2,-0.50184039929,0.659253707223,-0.42169061931199997,-0.0576883018364,G
3,0.20488621220199998,1.07413396504,1.38836131252,-0.982404023494,R
4,0.354627914484,-0.13311585229599998,0.283762637978,-0.837062961653,Q
5,1.8174800160799998,0.7422727226379999,0.419394843928,-2.25103520513,Q
6,-0.776764319165,0.935517747061,-0.332871759623,-1.8756408541599998,U
7,-0.9131349616169999,1.5306235116799998,-0.572656719239,0.47725225298100005,K
8,0.358479538224,-0.49757199147,-0.367016188009,0.507701778685,S
9,-1.7408771082900003,-1.16041658062,-1.63783027929,2.17220101238,G
10,0.24056373835,-0.328249185208,1.25215525783,1.07279626643,8
11,0.7640182521979999,1.16547617218,-0.639544262638,1.49525751956,R
12,0.571034923177,-0.310537224251,0.5824372746509999,-0.2987651796,1
13,2.3176581089400003,0.430709506296,-1.3342157344499999,0.19967948355700002,P
14,1.54777073472,-1.11975292512,-2.27763354506,0.329585909852,J
15,-1.31060811665,0.401719086645,-1.00098707369,1.15670834954,E
16,-0.0884964396951,0.634711729043,0.153323985774,0.415334751149,B
17,-0.018662826014900002,-0.24748724104699998,-1.4465221568900002,0.750937748749,A
18,-0.0701272145463,-1.57909726069,0.120891794918,0.671431885035,F
19,-0.19467794072500003,-0.492039150308,2.35960484963,0.319810396195,H
20,-0.248617847177,0.8687065872349999,-0.492226143765,-0.717959381922,W
21,-1.0915489539399998,-0.867110226119,-0.647760443099,-0.832561559975,C
22,0.641404300148,-0.138821578977,-0.621962804042,-0.28483942537900003,C
23,1.21640846838,0.9926866651200001,0.165161778012,-0.0696186082242,V
24,-0.564474180519,0.792832268133,0.747052842907,0.57167515791,I
25,1.75987899507,-0.515665834496,-0.230480686323,1.36231722352,S
26,0.126266090531,0.309281375664,0.38281996138,-0.23919905499299998,L
27,1.3343604795100001,-0.10015216683499999,-0.840730552173,-0.6439665982549999,6
28,-0.7376200177109999,0.27808746315099997,-0.053235240431,-0.9509715907340001,J
29,-1.1484864849,-0.9862921508679999,-0.144963115417,0.12436240433800001,Y
30,1.63059449241,0.243886206002,0.46836830635399995,1.2580478744299999,F
31,1.04488953219,0.08071753856210001,0.8578855428290001,-0.29838180251699997,J
32,-0.26254254236200003,-1.61519874791,-1.08723871374,0.759029075237,T
33,0.020144071310299997,1.10779156618,-0.559435335039,-0.48192521009499995,M
34,-1.20391554609,1.8853431073099998,-0.08047040683880001,0.25064589327,J
35,0.366914548813,-2.43008643092,-1.05344696342,0.346278884194,A
36,0.434220473424,-0.07986253867060002,-0.422976747932,-0.0742721760915,I
37,0.040665698021300004,-1.8102157026199999,-0.189192727269,1.22926636581,G
38,1.33845943246,0.33848909972900004,-0.21344610512899997,2.32592341971,Q
39,0.572981073363,0.782663875351,1.30767321124,1.6199572533500002,X
40,0.762428447112,-0.648528798886,1.9365147370700002,-1.15966561312,J
41,-1.25204557796,-1.5385394903799998,1.0422813821999999,0.623835121823,A
42,-0.0475302140596,-0.49431019970600004,-0.165460018905,0.472929032513,J
43,0.12454771199100001,0.7307914502420001,-0.25752685093,-1.51125664924,G
44,0.801889237656,-0.46278062142899995,-1.7346208333200002,0.6747683193619999,R
45,-0.992306666472,-1.09683007882,-2.0617943017,0.035390605957,R
46,-0.109662774864,2.57709376617,0.9135625224200001,0.613594050216,V
47,-0.541680906279,1.5100313553,0.467944825377,0.5532250378369999,N
48,-0.0795865737601,-0.6099236978410001,0.35383422895000005,1.1080300591399999,M
49,-0.043751646260099995,-0.410666385961,-0.729599036366,0.26322337171300003,P
50,-0.761490177447,1.10418191625,1.27060866366,-0.31928445238200004,O
51,-0.804975073037,0.5595201383389999,1.05223226496,-0.645574265818,F
52,0.35394105397,1.8299626980500001,0.398922026361,-1.52223131661,O
53,1.54163640493,0.47831606895900003,-0.6667603273430001,1.3671749475600001,X
54,-0.987620842341,0.337534288405,0.38693495300399994,1.9961439176099998,Z
55,-0.353462320307,-0.44843345207099994,-0.420520291568,0.606223206634,N
56,-0.275687122051,0.127910363851,0.8777555721439999,0.14177429430299998,6
57,0.448882070123,-0.016410320303899998,-0.041434291391900004,0.483096480304,6
58,-0.0437649578253,-0.8784459168529999,1.52507535186,0.00822316479269,Q
59,-0.06441558357459999,0.080920574987,0.6447152022739999,0.393025120766,T
60,0.0150183089497,-1.62030091273,0.46586555261600004,1.63737662602,X
61,0.579715377177,-0.5656459824019999,-0.812128961966,1.53280260401,H
62,-0.324507167079,1.8533506363599999,-2.2686091020299997,-0.355131709073,F
63,-0.10024674254100001,-1.9546139579,0.132518774906,0.8369267528800001,K
64,0.27572508779800003,0.349561138652,-0.617722975053,0.675990898106,F
65,0.300486311556,-0.914367342324,-1.6046088238999998,-0.9054584994399999,P
66,-0.362382393314,0.708360644964,-0.388316739311,-2.32876299592,I
67,0.805330955425,0.0736168178539,0.481166223853,0.6326207592490001,Q
68,0.786095366054,0.0951374087988,-1.04996472851,1.82879833145,K
69,0.20781502657,1.40727518965,-1.04479960125,0.140207499487,2
70,1.8097496380900002,0.592023139186,-0.146214836643,-0.11381769174900001,J
71,0.190562146781,-2.8863587593199997,0.514364781284,-2.2081180574,F
72,0.8449771180940001,-0.164290184848,0.218672395512,0.0990115476933,D
73,0.19503508508200001,-0.649590655548,2.17166386104,0.453465558806,I
74,-0.0564333653869,1.7586504350099998,-0.448091017018,0.346784396043,C
75,-0.11260915388,-2.6424570143599997,-0.487309941502,-0.220507107741,K
76,-1.3953191220399999,0.573474013814,-0.0133236905274,-1.30707048628,C
77,-2.08027277833,0.0974981483635,0.321489166278,0.012607672262600001,E
78,0.88317164615,0.49042698488700004,-0.7992992864820001,-0.6996687924539999,U
79,-0.138631966525,-1.4178448229700003,-0.199678277638,1.19929867533,V
80,-0.961579329566,1.16624685822,-1.12495332265,0.201727835778,D
81,1.3014534769600001,1.07711713668,0.56050246064,0.859991127179,U
82,0.06367934446790001,-0.995532083484,0.879547223724,-0.012471307702799998,R
83,-0.373381111798,0.982861169257,-0.0375341446861,-1.33785580601,G
84,1.4922922271099999,0.485490431128,0.129313292844,1.7335687396200001,Y
85,-0.908491526543,0.498234275772,-0.5888436971859999,-0.903956188452,8
86,1.13713975779,0.977509103934,-0.9409939154610001,0.149012866744,7
87,-1.04983803109,2.45342509904,1.2300874144299998,-2.06850760711,K
88,1.48519893861,-0.806453458123,-0.475087116613,0.936801368414,D
89,-0.7904369110770001,1.8238515301,0.470826739735,0.898781975943,J
90,2.02480808353,0.0322506496307,1.31529742078,-0.156432529592,S
91,0.379253002685,-1.05940924098,-1.13206803173,1.22229604428,I
92,2.40321605952,-1.7925283642200003,-0.917572680139,-0.8866929720899999,T
93,1.2499747075499998,1.4915299656299998,0.37147580589699997,-0.0004646204209619999,C
94,0.501130600702,-1.8524509796000002,1.1103543469200001,0.5088647338210001,E
95,1.1065212824200001,0.09815309971830001,0.789793234562,1.19269254286,T
96,-0.540542595454,1.78256921968,0.0519310959987,0.463867655906,Q
97,-0.10197989035499999,0.981720222277,1.10699018111,-1.7522693292099998,M
98,0.632107381338,-0.761419236427,1.4279304411200002,-0.0469283588887,F
99,1.00977860887,-0.6083793369680001,-1.40510505648,-1.17505405942,F
100,-0.602747944659,-0.18250351440200002,-0.768163968379,1.26068635765,X
101,-0.0391054339894,-0.06950998244130001,-1.35805194008,-0.292858620366,0
102,-0.34510057378799996,-0.179476870638,-0.904657664386,-0.07128674731080001,T
103,-0.759495118894,0.225916245652,2.2358717609,-0.00448980823071,X
104,-1.6867705196,0.7422755165389999,0.48587599626999994,1.7985071125099998,Q
105,0.14569731641699998,0.805037295613,0.350361830434,-0.540234679436,O
106,2.48765369604,-0.147867121811,0.580688201183,-0.30569617307700003,S
107,0.38016591287,-0.5924832795620001,0.393693377794,-0.46321660273599996,M
108,0.96354902595,-1.55030192705,-0.944962257052,0.121546253521,K
109,-0.040384613038800005,-0.31264856787900003,-1.19660390862,1.0750431857,S
110,0.938356628434,-0.235761104349,-0.0773603113055,1.16215015537,4
111,0.190303261201,-0.42547286075499996,0.36234738213699996,-0.688710660785,U
112,0.256419161128,0.08266941879789999,-2.30275824842,-0.446115220145,6
113,0.690971664806,0.871498395659,0.9484688915639999,0.644683368429,7
114,-1.15778132548,0.0936961784472,-0.765272815741,-0.7247668249339999,Q
115,-0.295462233706,-0.8328171496950001,1.49020373854,-0.420786204612,F
116,0.13272296224400001,-1.25578038911,1.3700077168200002,1.14448991761,I
117,-0.11138067619400001,0.572076202947,1.8079619052,1.09020474362,N
118,0.17869974581599998,-1.60883234776,2.1746148393999998,-1.35173849821,6
119,1.2021825671200002,0.17958255220400002,0.20206121488899997,-0.731213132128,F
120,-0.674446571006,-0.184702666166,0.7067212512919999,0.718680803788,H
121,1.7655354464400002,-0.951931579911,0.320146510176,-1.1593495251100001,Z
122,-1.2478849862999999,-0.725490485007,0.541997606469,-0.126572143755,W
123,-1.1640445457,-0.647618961239,-0.550283265919,1.16494340443,H
124,1.8161325561300001,-0.393382465546,-1.2129101147799999,-0.317186597786,C
125,0.499882890819,-1.18363110139,-0.638619314755,-0.785336775967,Y
126,1.2284988939100001,1.25347911733,-0.22145941504799999,-0.06541319651619999,H
127,1.01895127853,-0.42393686069799996,-1.72455343475,-0.8234090843549999,A
128,-0.16989293869600003,0.301071840312,1.40996063006,-0.516055941099,X
129,0.883067867689,0.950612783539,0.7837659060009999,0.7764069241949999,6
130,1.0327782133299999,-0.09293032898949999,0.600042004986,0.173515461043,C
131,-0.249224588436,-0.06482010098709999,-0.012763054613399999,0.0304726487395,N
132,0.5565904473009999,1.97690140411,0.130668936682,2.71966409048,I
133,0.16107564162000002,-1.3149395378,-0.605192051164,-0.732212975124,S
134,-1.8420622197499998,0.0109146960347,-0.013233019516100002,-0.29825942451,C
135,1.72723710088,1.67458417387,-0.9882913220790001,0.5124452173640001,H
136,-0.190386389574,-0.184385010197,1.16329213344,-1.05989578865,Y
137,0.69311133934,0.8157514946719999,-2.38869472458,-0.201710174422,J
138,-0.0621126729433,-0.00984964476467,0.658452659654,0.782909762977,X
139,0.880939751586,-0.707391129783,-0.750939055668,-0.04238145846469999,Y
140,-0.5928376239540001,-0.7001172108849999,0.831351965158,-1.15891084185,V
141,1.62834979618,0.404618215489,0.08633433259739999,0.27891354491500003,V
142,0.210544278316,-0.9094381891359999,0.903899753529,0.471579103734,0
143,0.033606494896,-0.882900260313,-0.34572926505900003,-0.317833493034,C
144,-0.07557440234289999,-0.616260178437,-0.342470997941,0.850522271235,F
145,-1.26295070974,-0.167273237609,1.45780742884,-0.37563609476,H
146,-0.289513268133,-0.927606335239,0.9502073368389999,1.23406721349,R
147,1.34653227067,1.0833893417899998,-0.840822696227,0.525032166375,N
148,0.6982125795749999,-1.2635370225,0.034588850417300004,-1.08271314806,U
149,-0.798004160565,-1.3017945530600001,-1.9568524118700001,-1.2841200757,H
150,0.042611218243,-0.175943187928,-1.0159772792100001,0.6681735946230001,B
151,1.5226492294100002,2.2913924792700002,1.5064450569,-0.448051016456,I
152,0.54911837215,-0.439673137424,0.6512287766520001,2.6480462772,4
153,0.11946777132200001,0.224633361843,-0.462936521536,1.41015553196,B
154,-0.323899441166,-0.115278120343,-2.24762512685,0.27130409885400003,S
155,-0.569092884953,1.8600561039400003,-2.5526005446,-0.43353818559699997,8
156,0.112111473607,-0.8457978401430001,1.00631020207,1.1388318826100001,S
157,-0.499492134991,0.91641467488,-1.04521512609,-0.50757820342,F
158,0.376336174588,0.764118507122,0.935520356664,-0.594284323631,E
159,0.0435519604575,-1.13311390808,1.8399599589200002,1.07689076788,8
160,0.08521566085000001,2.51096445751,-1.05481405994,0.6736996803030001,M
161,-1.7818792699700001,-1.08540212875,-0.052362176007500004,-1.07072106964,S
162,0.8956744000669999,1.2217782907999999,0.35494394967200005,-2.72080073957,D
163,0.178964296545,-1.24036038336,0.216703259507,-0.9310382657680001,N
164,0.751110935945,-1.67754135722,-1.8452942720099998,0.472624179004,5
165,-0.174065305457,0.41737570589,0.67568579441,0.9761296826479999,8
166,0.46928534425499996,0.46804264804799994,0.740358197771,-3.1735088021099997,N
167,-0.414343091707,-0.847569597434,0.321460576581,-2.57576740455,T
168,0.9471706818160001,0.328539010454,0.194054760004,-0.530855170507,0
169,0.280983721958,2.21810968243,0.043019010252800007,0.105970933337,M
170,1.3687753629700001,0.314364311301,0.23792803631200002,0.8264798143709999,X
171,-0.556653869652,0.677243772286,-0.0487451867473,0.481484592223,T
172,1.27535225202,-1.6366049005899999,-0.9070825167409999,-0.842150166534,H
173,0.35448477648599996,0.336961106409,-0.8773605471610001,1.9434029545500002,N
174,1.6304108033899998,-0.10783733483100001,-0.452669704243,0.511911011614,A
175,2.13082174199,-0.513612858636,-0.589272751532,0.27024673114799996,K
176,1.1330300851000001,-0.9204989840719999,-0.41147778905,-0.0012577331780899998,C
177,-0.022368446588,-0.165693213389,1.48750250694,-1.5609710846,X
178,-1.5978175038799998,-0.544169575971,0.565075786079,1.28817666767,U
179,-0.6414289157590001,0.376689595468,-0.15378931364600001,-0.5129605265730001,G
180,0.314357377289,-0.9625419367479999,-0.541512534494,-1.1561648895999999,Y
181,0.0883395556165,0.814274132271,-0.30465535903700003,0.7926760341429999,K
182,-0.24196177173300001,-0.6293154030129999,-2.21260233427,-0.374105157708,G
183,-1.18173491365,-0.5969416811580001,0.27434439780000003,0.273126365442,5
184,-0.21665307467599998,-0.7360391434739999,-0.6952359039910001,0.421187733859,O
185,-0.21008444104200003,0.708076753126,1.54565512016,-1.5870450596599999,G
186,-0.19480369060699998,-0.215578248302,0.691829450352,-0.0992752966404,Z
187,0.555034364088,-0.628948162163,-0.550886205331,-1.30358538455,Z
188,-0.00132553343873,0.234979080439,0.305587215001,1.17498471846,X
189,-0.505884715251,0.289074547151,-1.0175366850399998,0.08623483613800001,L
190,0.818458302751,-0.0774239427346,-1.5355969216299998,-0.727323013995,I
191,-0.7398378152349999,0.654747515967,0.775892880451,0.911725982352,L
192,-0.157668660717,0.010576536984299998,-0.473290818785,-0.114977254557,J
193,1.582072755,1.2113507723399999,0.277131433192,0.637144296923,W
194,-0.704190048658,0.12787599735,1.05250272942,0.209073871078,B
195,-0.389367804328,-0.93291366124,-0.9980249634810001,0.5636169111429999,D
196,-0.5582721312510001,-0.16177489628900002,-1.53806659646,0.6134433193559999,G
197,-0.158497066494,1.3490132439500002,-0.475157789661,-1.0330587238,0
198,0.40767143213699997,0.254556508037,-1.56082456407,1.1256276079799998,F
199,-0.6539213668630001,0.0275790877175,-1.39629369836,0.913825226594,B
200,-2.57692549898,0.338165036668,0.5194429763930001,-2.30330714219,I
201,-0.8428653473350001,1.0821650933,-0.646397860835,-1.13500686925,U
202,-0.494181289099,0.10493949347100001,0.8272368578239999,1.05511433215,U
203,1.1557616850799999,-0.0660077704386,0.23605882151000002,0.309968188821,2
204,-0.6875344738979999,-0.026354493782500002,0.106619281446,2.47490163593,N
205,0.6495175599040001,-1.17781051518,-0.954277458301,-0.33904365820200005,G
206,-0.42346777775399996,0.638837715089,-0.0390346575333,0.14544635758899999,Q
207,0.0827382882553,-0.472712215521,0.48007211774400005,2.0199868404099997,J
208,0.268893320742,-1.48484562253,-1.6376398660799998,-2.3255800775999997,I
209,-0.107129695053,-1.11241995795,-1.2706982250799999,0.848296771646,D
210,-1.04544077775,0.7972027201909999,-0.35062281264600004,-1.15411164074,B
211,0.419680914033,-1.20255497117,0.374432783263,-0.5562015284340001,F
212,0.203280886034,0.9470445397570001,0.9906419676360001,0.06185867149950001,R
213,2.09212414836,0.906692467548,1.3274444574,1.09801998125,D
214,0.426330491605,0.7754313812100001,-0.540806606851,0.483395084815,G
215,1.6520394493700001,-0.887319814636,-2.17453333781,1.28661777145,D
216,1.01408518893,0.771958446614,0.391397552654,1.34960477211,D
217,-0.268733296954,0.14577843156099998,1.14838487859,-0.055859168687899995,G
218,1.1746085500799999,0.611714412276,0.5151785199610001,-0.185847595552,M
219,-2.4050186621200003,-0.160283329726,2.3220824863900003,-0.9440425207950001,I
220,0.423191686836,0.0957867735118,-0.887767669303,-0.741621278186,W
221,-1.24207952376,0.371923550534,0.16677714031,1.0104893326,C
222,1.2934718078,1.14453036376,-1.4812669881,-0.44160157226400004,E
223,-1.12685300658,-1.0372264847900001,-0.23971417137899997,1.17321878409,7
224,-1.0622089135,1.19226182583,-0.77544757706,-1.22501175108,G
225,-0.372656417204,-0.485827702989,0.534654941088,-1.21224456369,A
226,-0.020036253405,-1.33303514247,2.18945039442,-0.24919015118,1
227,-0.577762744277,-0.389902047992,0.48813759588399996,0.626000837653,3
228,-0.766540645184,0.713716560555,-1.01825632674,1.88936116726,S
229,-1.7387000368099998,-0.33605351926700006,-0.992538495353,1.42120418055,A
230,-0.568215850256,-1.8481438454099999,0.8638346624050001,1.3222814272399999,4
231,1.32185817098,1.0088734478599999,0.254607528649,-1.34209930073,E
232,-1.44311819447,0.24057127435800002,0.792943937286,0.0736683310364,Z
233,0.44087190527500003,1.1225740339299999,-0.755518791048,-0.716928210258,I
234,1.51509585736,1.33547436495,-0.910115691199,0.051177576503400005,1
235,2.0235795632099998,1.09680739934,-1.3481784049,0.264341887714,O
236,-0.36131516746799996,1.01065213956,2.55387890981,-0.0895751091802,H
237,-0.994547758775,-0.457568170876,2.21848280827,-1.2782514738,S
238,0.132032388144,-1.3051371475,-0.536163371291,-1.28005533132,T
239,1.16176432633,0.8181816713689999,0.015119188199200002,0.283321533309,D
240,-1.0394208059899999,1.13451743559,-2.22579019681,0.0592040052355,G
241,-0.8673888390469999,0.398072218402,2.05379725736,0.7345628403740001,7
242,1.45300175913,0.569163454607,0.19824766235599997,0.46520554845,L
243,-0.0954282988118,0.42838642029299995,-0.405097533928,-1.39724911033,S
244,-1.1732703123600001,0.159077812036,1.9276511382,-0.210691347031,D
245,1.04396635963,-0.10411059983899999,-0.249275629159,-0.0207793012098,I
246,0.280528850972,1.6010913585799997,0.561331365945,0.868630989409,Q
247,-0.6599528292419999,-2.3031601627700002,0.24800106922100001,0.9427257359469999,5
248,0.790583884393,-0.983115534038,0.874530999569,0.809282002383,E
249,-1.17591092941,2.15198696697,-0.0809277136982,-0.43162362100400004,N
250,-0.261109738898,-0.516069628221,1.1353879173499999,-0.761319800575,V
251,0.703423839947,0.449614099105,-1.593578247,-1.15539989748,V
252,1.1164504182500001,-0.274068941169,-0.0297477874901,-0.433413276523,V
253,-0.357308670313,-0.529398311787,0.20541752561700002,0.108428490163,K
254,0.42322902699299997,2.08909611309,0.923674782142,1.50272651831,Q
255,0.21712608320500001,1.28236141456,-0.9784285640739999,0.263613449525,C
256,-0.443397941574,0.676989997986,0.638588633657,-0.873794918749,P
257,1.00534200238,0.682462254711,1.20027333585,0.193455111389,Q
258,1.37620985675,1.1480462177500002,-1.19493291425,-0.0246510549904,G
259,0.745346522906,-0.886025029683,-0.43706321368100004,2.1247407418099997,A
260,0.620059226462,-1.3714426877,0.722629755468,1.63796007884,A
261,0.00630699376911,-1.33134152729,0.0649616494499,-0.572398251742,A
262,-0.19847734977899997,0.684455814174,-0.147475221075,0.581648940506,8
263,0.681178436604,0.283488752572,-0.20125716997,-0.8372724550759999,Y
